price,time
13489.64,2018-01-01 20:25:22
13489.64,2018-01-01 20:25:28
13494.0,2018-01-01 20:25:33
13494.0,2018-01-01 20:25:34
13494.0,2018-01-01 20:25:36
13504.0,2018-01-01 20:25:37
13503.8,2018-01-01 20:25:38
13500.41,2018-01-01 20:25:39
13504.01,2018-01-01 20:25:40
13510.23,2018-01-01 20:25:41
13510.23,2018-01-01 20:25:42
13519.71,2018-01-01 20:25:43
13529.86,2018-01-01 20:25:46
13503.69,2018-01-01 20:25:50
13505.83,2018-01-01 20:25:51
13505.84,2018-01-01 20:25:52
13507.34,2018-01-01 20:25:56
13507.07,2018-01-01 20:25:57
13507.08,2018-01-01 20:25:58
13503.58,2018-01-01 20:25:59
13498.22,2018-01-01 20:26:00
13512.08,2018-01-01 20:26:01
13513.23,2018-01-01 20:26:14
13493.5,2018-01-01 20:26:29
13485.09,2018-01-01 20:26:30
13467.42,2018-01-01 20:26:31
13484.99,2018-01-01 20:26:42
13486.73,2018-01-01 20:26:46
13471.84,2018-01-01 20:27:24
13454.57,2018-01-01 20:27:51
13444.63,2018-01-01 20:27:52
13445.7,2018-01-01 20:27:55
13446.76,2018-01-01 20:27:56
13434.6,2018-01-01 20:27:57
13421.45,2018-01-01 20:27:58
13445.95,2018-01-01 20:27:59
13442.94,2018-01-01 20:28:00
13446.76,2018-01-01 20:28:02
13443.2,2018-01-01 20:28:03
13431.18,2018-01-01 20:28:04
13431.18,2018-01-01 20:28:05
13431.17,2018-01-01 20:28:06
13421.45,2018-01-01 20:28:07
13420.45,2018-01-01 20:28:08
13420.45,2018-01-01 20:28:09
13420.45,2018-01-01 20:28:10
13400.93,2018-01-01 20:28:11
13429.06,2018-01-01 20:28:12
13435.86,2018-01-01 20:28:13
13423.15,2018-01-01 20:28:14
13423.15,2018-01-01 20:28:15
13423.15,2018-01-01 20:28:16
13423.95,2018-01-01 20:28:18
13424.98,2018-01-01 20:28:21
13432.72,2018-01-01 20:28:25
13408.84,2018-01-01 20:28:32
13406.92,2018-01-01 20:28:33
13405.73,2018-01-01 20:28:34
13405.72,2018-01-01 20:28:35
13392.12,2018-01-01 20:28:36
13385.22,2018-01-01 20:28:38
13387.3,2018-01-01 20:28:40
13390.0,2018-01-01 20:28:41
13409.42,2018-01-01 20:28:42
13418.16,2018-01-01 20:28:44
13400.2,2018-01-01 20:28:45
13420.88,2018-01-01 20:28:46
13428.15,2018-01-01 20:28:47
13420.88,2018-01-01 20:28:48
13448.16,2018-01-01 20:28:49
13436.65,2018-01-01 20:28:50
13453.83,2018-01-01 20:28:52
13454.13,2018-01-01 20:28:53
13446.69,2018-01-01 20:28:56
13450.1,2018-01-01 20:28:57
13476.17,2018-01-01 20:29:02
13465.6,2018-01-01 20:29:09
13464.88,2018-01-01 20:29:24
13480.98,2018-01-01 20:29:25
13493.78,2018-01-01 20:29:26
13481.18,2018-01-01 20:29:27
13481.18,2018-01-01 20:29:28
13491.94,2018-01-01 20:29:30
13491.94,2018-01-01 20:29:31
13491.94,2018-01-01 20:29:34
13494.23,2018-01-01 20:29:35
13496.98,2018-01-01 20:29:39
13490.97,2018-01-01 20:29:40
13495.46,2018-01-01 20:29:44
13496.98,2018-01-01 20:29:57
13512.03,2018-01-01 20:29:58
13512.03,2018-01-01 20:30:01
13512.03,2018-01-01 20:30:02
13524.03,2018-01-01 20:30:05
13531.58,2018-01-01 20:30:07
13529.36,2018-01-01 20:30:10
13535.38,2018-01-01 20:30:11
13512.8,2018-01-01 20:30:12
13554.48,2018-01-01 20:30:13
13522.63,2018-01-01 20:30:14
13550.71,2018-01-01 20:30:15
13551.71,2018-01-01 20:30:16
13553.25,2018-01-01 20:30:17
13554.29,2018-01-01 20:30:19
13554.29,2018-01-01 20:30:20
13554.28,2018-01-01 20:30:26
13554.29,2018-01-01 20:30:27
13575.31,2018-01-01 20:30:28
13580.56,2018-01-01 20:30:31
13581.52,2018-01-01 20:30:32
13582.89,2018-01-01 20:30:33
13582.89,2018-01-01 20:30:34
13561.21,2018-01-01 20:30:35
13582.88,2018-01-01 20:30:36
13558.57,2018-01-01 20:30:37
13589.7,2018-01-01 20:30:38
13583.09,2018-01-01 20:30:39
13582.89,2018-01-01 20:30:40
13582.89,2018-01-01 20:30:46
13562.06,2018-01-01 20:30:49
13582.89,2018-01-01 20:30:51
13582.88,2018-01-01 20:30:54
13582.89,2018-01-01 20:30:59
13582.89,2018-01-01 20:31:03
13577.94,2018-01-01 20:31:10
13565.64,2018-01-01 20:31:11
13555.18,2018-01-01 20:31:20
13576.93,2018-01-01 20:31:21
13577.96,2018-01-01 20:31:36
13577.97,2018-01-01 20:31:37
13577.95,2018-01-01 20:31:38
13577.95,2018-01-01 20:31:39
13577.95,2018-01-01 20:31:40
13582.89,2018-01-01 20:31:41
13582.89,2018-01-01 20:31:42
13586.89,2018-01-01 20:31:43
13586.92,2018-01-01 20:31:46
13578.57,2018-01-01 20:31:47
13576.01,2018-01-01 20:31:50
13576.87,2018-01-01 20:31:51
13569.49,2018-01-01 20:31:52
13579.02,2018-01-01 20:31:53
13577.36,2018-01-01 20:31:54
13557.71,2018-01-01 20:31:55
13547.73,2018-01-01 20:31:56
13547.73,2018-01-01 20:31:57
13552.06,2018-01-01 20:31:58
13524.0,2018-01-01 20:31:59
13534.75,2018-01-01 20:32:00
13514.49,2018-01-01 20:32:01
13554.38,2018-01-01 20:32:02
13513.99,2018-01-01 20:32:03
13535.9,2018-01-01 20:32:04
13539.29,2018-01-01 20:32:06
13532.9,2018-01-01 20:32:08
13533.89,2018-01-01 20:32:09
13543.9,2018-01-01 20:32:10
13512.03,2018-01-01 20:32:11
13546.79,2018-01-01 20:32:12
13553.63,2018-01-01 20:32:14
13554.93,2018-01-01 20:32:15
13543.07,2018-01-01 20:32:17
13560.61,2018-01-01 20:32:18
13561.61,2018-01-01 20:32:19
13552.87,2018-01-01 20:32:25
13552.87,2018-01-01 20:32:26
13543.92,2018-01-01 20:32:28
13519.66,2018-01-01 20:32:48
13518.01,2018-01-01 20:32:54
13515.51,2018-01-01 20:33:16
13515.35,2018-01-01 20:33:17
13533.62,2018-01-01 20:33:19
13541.93,2018-01-01 20:33:20
13541.1,2018-01-01 20:33:21
13515.1,2018-01-01 20:33:33
13522.4,2018-01-01 20:33:34
13512.03,2018-01-01 20:33:38
13512.03,2018-01-01 20:33:40
13520.31,2018-01-01 20:33:41
13526.06,2018-01-01 20:33:43
13504.89,2018-01-01 20:34:08
13504.59,2018-01-01 20:34:09
13498.27,2018-01-01 20:34:21
13493.09,2018-01-01 20:34:25
13493.09,2018-01-01 20:34:26
13487.0,2018-01-01 20:34:27
13482.36,2018-01-01 20:34:28
13502.19,2018-01-01 20:34:29
13502.26,2018-01-01 20:34:30
13468.51,2018-01-01 20:34:31
13467.6,2018-01-01 20:34:32
13463.62,2018-01-01 20:34:33
13463.62,2018-01-01 20:34:34
13484.13,2018-01-01 20:34:35
13465.14,2018-01-01 20:34:36
13495.08,2018-01-01 20:34:40
13472.91,2018-01-01 20:34:54
13472.91,2018-01-01 20:34:55
13454.72,2018-01-01 20:35:01
13454.72,2018-01-01 20:35:02
13454.72,2018-01-01 20:35:03
13445.73,2018-01-01 20:35:08
13465.06,2018-01-01 20:35:09
13463.1,2018-01-01 20:35:11
13465.06,2018-01-01 20:35:14
13465.06,2018-01-01 20:35:15
13465.06,2018-01-01 20:35:17
13465.06,2018-01-01 20:35:27
13465.06,2018-01-01 20:35:29
13477.71,2018-01-01 20:35:31
13485.56,2018-01-01 20:35:36
13475.06,2018-01-01 20:35:40
13476.92,2018-01-01 20:35:47
13479.37,2018-01-01 20:35:49
13514.68,2018-01-01 20:35:55
13499.37,2018-01-01 20:35:57
13493.56,2018-01-01 20:36:00
13494.2,2018-01-01 20:36:21
13494.2,2018-01-01 20:36:22
13510.9,2018-01-01 20:36:37
13511.89,2018-01-01 20:36:39
13505.5,2018-01-01 20:36:42
13502.97,2018-01-01 20:36:43
13500.51,2018-01-01 20:36:45
13493.1,2018-01-01 20:36:47
13521.7,2018-01-01 20:37:37
13523.76,2018-01-01 20:37:39
13523.76,2018-01-01 20:37:50
13524.35,2018-01-01 20:37:51
13485.57,2018-01-01 20:38:42
13488.95,2018-01-01 20:38:43
13486.55,2018-01-01 20:38:44
13479.23,2018-01-01 20:38:45
13478.83,2018-01-01 20:38:46
13469.6,2018-01-01 20:38:48
13492.55,2018-01-01 20:38:50
13487.87,2018-01-01 20:39:06
13490.39,2018-01-01 20:39:07
13486.62,2018-01-01 20:39:08
13496.36,2018-01-01 20:39:09
13498.59,2018-01-01 20:39:10
13505.83,2018-01-01 20:39:11
13508.46,2018-01-01 20:39:12
13519.04,2018-01-01 20:39:13
13525.1,2018-01-01 20:39:14
13529.17,2018-01-01 20:39:15
13520.51,2018-01-01 20:39:16
13526.16,2018-01-01 20:39:17
13527.16,2018-01-01 20:39:18
13513.24,2018-01-01 20:39:25
13511.94,2018-01-01 20:39:26
13503.75,2018-01-01 20:39:27
13503.75,2018-01-01 20:39:28
13508.33,2018-01-01 20:39:29
13528.86,2018-01-01 20:39:30
13508.35,2018-01-01 20:39:31
13508.33,2018-01-01 20:39:32
13498.86,2018-01-01 20:39:33
13487.94,2018-01-01 20:39:34
13487.94,2018-01-01 20:39:35
13487.93,2018-01-01 20:39:37
13487.92,2018-01-01 20:39:38
13488.06,2018-01-01 20:39:39
13488.06,2018-01-01 20:39:40
13486.75,2018-01-01 20:39:41
13486.76,2018-01-01 20:39:43
13486.85,2018-01-01 20:39:44
13486.71,2018-01-01 20:39:47
13489.96,2018-01-01 20:39:48
13490.98,2018-01-01 20:39:49
13492.83,2018-01-01 20:39:50
13489.06,2018-01-01 20:39:51
13492.82,2018-01-01 20:39:52
13497.16,2018-01-01 20:39:53
13501.34,2018-01-01 20:39:54
13505.96,2018-01-01 20:39:55
13517.51,2018-01-01 20:39:56
13517.5,2018-01-01 20:39:58
13528.86,2018-01-01 20:39:59
13516.22,2018-01-01 20:40:01
13516.19,2018-01-01 20:40:03
13498.96,2018-01-01 20:40:08
13497.91,2018-01-01 20:40:09
13495.82,2018-01-01 20:40:10
13493.65,2018-01-01 20:40:12
13487.27,2018-01-01 20:40:13
13479.29,2018-01-01 20:40:14
13487.26,2018-01-01 20:40:15
13487.26,2018-01-01 20:40:16
13495.76,2018-01-01 20:40:18
13492.61,2018-01-01 20:40:19
13488.84,2018-01-01 20:40:25
13491.31,2018-01-01 20:40:26
13493.18,2018-01-01 20:40:27
13496.61,2018-01-01 20:40:28
13496.62,2018-01-01 20:40:29
13508.56,2018-01-01 20:40:30
13508.56,2018-01-01 20:40:31
13508.55,2018-01-01 20:40:32
13508.56,2018-01-01 20:40:38
13508.55,2018-01-01 20:40:40
13508.76,2018-01-01 20:40:44
13510.93,2018-01-01 20:40:47
13510.73,2018-01-01 20:40:48
13508.77,2018-01-01 20:40:49
13523.03,2018-01-01 20:40:57
13508.58,2018-01-01 20:41:21
13508.64,2018-01-01 20:41:29
13499.29,2018-01-01 20:41:54
13500.34,2018-01-01 20:42:08
13506.05,2018-01-01 20:42:16
13522.41,2018-01-01 20:42:17
13500.22,2018-01-01 20:42:18
13500.2,2018-01-01 20:42:20
13481.87,2018-01-01 20:43:13
13501.99,2018-01-01 20:43:28
13509.41,2018-01-01 20:43:33
13501.82,2018-01-01 20:44:17
13479.67,2018-01-01 20:44:20
13501.82,2018-01-01 20:44:22
13502.82,2018-01-01 20:44:28
13504.11,2018-01-01 20:44:29
13514.35,2018-01-01 20:44:30
13522.41,2018-01-01 20:44:33
13523.28,2018-01-01 20:44:34
13521.98,2018-01-01 20:44:35
13525.55,2018-01-01 20:44:36
13528.86,2018-01-01 20:44:37
13543.13,2018-01-01 20:44:38
13543.14,2018-01-01 20:44:39
13543.13,2018-01-01 20:44:40
13543.14,2018-01-01 20:44:41
13530.26,2018-01-01 20:44:55
13533.18,2018-01-01 20:44:56
13529.98,2018-01-01 20:44:57
13531.88,2018-01-01 20:44:59
13530.59,2018-01-01 20:45:01
13529.65,2018-01-01 20:45:02
13529.65,2018-01-01 20:45:03
13521.12,2018-01-01 20:45:04
13518.58,2018-01-01 20:45:05
13514.79,2018-01-01 20:45:06
13511.98,2018-01-01 20:45:07
13523.15,2018-01-01 20:45:10
13523.13,2018-01-01 20:45:12
13523.27,2018-01-01 20:45:14
13523.23,2018-01-01 20:45:16
13528.4,2018-01-01 20:45:29
13529.98,2018-01-01 20:45:32
13526.2,2018-01-01 20:45:33
13526.2,2018-01-01 20:45:34
13526.38,2018-01-01 20:45:35
13528.68,2018-01-01 20:45:36
13528.68,2018-01-01 20:45:40
13517.21,2018-01-01 20:45:51
13517.22,2018-01-01 20:45:52
13511.76,2018-01-01 20:45:53
13512.09,2018-01-01 20:45:54
13515.07,2018-01-01 20:45:55
13513.31,2018-01-01 20:46:07
13514.64,2018-01-01 20:46:09
13513.34,2018-01-01 20:46:10
13525.14,2018-01-01 20:46:11
13507.54,2018-01-01 20:46:14
13518.62,2018-01-01 20:46:17
13516.52,2018-01-01 20:46:25
13513.91,2018-01-01 20:46:27
13514.81,2018-01-01 20:46:28
13505.07,2018-01-01 20:47:03
13497.01,2018-01-01 20:47:33
13502.49,2018-01-01 20:47:39
13499.13,2018-01-01 20:47:40
13500.43,2018-01-01 20:47:41
13513.74,2018-01-01 20:47:42
13513.74,2018-01-01 20:47:43
13535.09,2018-01-01 20:48:23
13506.71,2018-01-01 20:48:56
13519.34,2018-01-01 20:49:44
13514.55,2018-01-01 20:49:45
13514.56,2018-01-01 20:49:46
13525.05,2018-01-01 20:49:52
13511.2,2018-01-01 20:49:53
13519.82,2018-01-01 20:49:56
13518.15,2018-01-01 20:49:57
13500.28,2018-01-01 20:50:00
13496.78,2018-01-01 20:50:10
13498.91,2018-01-01 20:50:11
13514.33,2018-01-01 20:50:16
13493.48,2018-01-01 20:50:42
13492.48,2018-01-01 20:50:44
13485.46,2018-01-01 20:50:45
13485.46,2018-01-01 20:50:46
13479.89,2018-01-01 20:50:47
13466.51,2018-01-01 20:50:49
13468.03,2018-01-01 20:50:53
13471.03,2018-01-01 20:50:54
13459.55,2018-01-01 20:50:55
13468.0,2018-01-01 20:50:56
13447.23,2018-01-01 20:50:58
13447.23,2018-01-01 20:50:59
13442.55,2018-01-01 20:51:00
13442.55,2018-01-01 20:51:01
13443.56,2018-01-01 20:51:02
13442.53,2018-01-01 20:51:03
13455.08,2018-01-01 20:51:04
13455.08,2018-01-01 20:51:05
13466.37,2018-01-01 20:51:07
13462.32,2018-01-01 20:51:11
13461.36,2018-01-01 20:51:13
13460.52,2018-01-01 20:51:16
13464.36,2018-01-01 20:51:17
13464.36,2018-01-01 20:51:18
13468.65,2018-01-01 20:51:19
13469.08,2018-01-01 20:51:20
13468.1,2018-01-01 20:51:22
13466.61,2018-01-01 20:51:30
13466.51,2018-01-01 20:51:32
13466.51,2018-01-01 20:51:33
13463.79,2018-01-01 20:51:36
13463.79,2018-01-01 20:51:37
13453.04,2018-01-01 20:51:39
13439.43,2018-01-01 20:51:41
13465.92,2018-01-01 20:51:46
13459.21,2018-01-01 20:52:04
13465.1,2018-01-01 20:52:05
13465.08,2018-01-01 20:52:06
13459.41,2018-01-01 20:52:09
13459.41,2018-01-01 20:52:10
13471.67,2018-01-01 20:52:41
13473.74,2018-01-01 20:52:43
13482.36,2018-01-01 20:52:45
13483.99,2018-01-01 20:52:46
13468.64,2018-01-01 20:53:07
13468.1,2018-01-01 20:53:11
13468.1,2018-01-01 20:53:14
13445.46,2018-01-01 20:53:27
13446.15,2018-01-01 20:53:57
13462.13,2018-01-01 20:53:59
13463.14,2018-01-01 20:54:02
13471.02,2018-01-01 20:54:06
13463.16,2018-01-01 20:54:07
13468.86,2018-01-01 20:54:13
13494.58,2018-01-01 20:54:16
13501.61,2018-01-01 20:54:19
13502.61,2018-01-01 20:54:20
13505.86,2018-01-01 20:54:21
13505.85,2018-01-01 20:54:26
13500.47,2018-01-01 20:54:28
13486.97,2018-01-01 20:54:29
13481.0,2018-01-01 20:54:30
13487.33,2018-01-01 20:54:34
13472.95,2018-01-01 20:54:48
13472.95,2018-01-01 20:54:49
13480.49,2018-01-01 20:54:51
13480.49,2018-01-01 20:55:09
13480.49,2018-01-01 20:55:30
13482.63,2018-01-01 20:55:34
13482.62,2018-01-01 20:55:35
13490.41,2018-01-01 20:55:43
13485.6,2018-01-01 20:55:44
13485.59,2018-01-01 20:55:46
13502.25,2018-01-01 20:56:38
13505.86,2018-01-01 20:56:42
13505.86,2018-01-01 20:56:45
13505.86,2018-01-01 20:56:46
13491.86,2018-01-01 20:56:47
13486.36,2018-01-01 20:56:48
13505.86,2018-01-01 20:56:49
13512.2,2018-01-01 20:56:51
13493.51,2018-01-01 20:56:54
13487.33,2018-01-01 20:56:56
13500.2,2018-01-01 20:57:07
13499.35,2018-01-01 20:57:09
13502.83,2018-01-01 20:57:10
13513.9,2018-01-01 20:57:12
13518.39,2018-01-01 20:57:14
13498.9,2018-01-01 20:57:15
13514.61,2018-01-01 20:57:16
13519.82,2018-01-01 20:57:17
13519.82,2018-01-01 20:57:18
13528.79,2018-01-01 20:57:20
13528.79,2018-01-01 20:57:23
13528.79,2018-01-01 20:57:24
13528.79,2018-01-01 20:57:25
13537.63,2018-01-01 20:57:33
13547.01,2018-01-01 20:57:36
13533.16,2018-01-01 20:57:39
13533.17,2018-01-01 20:57:40
13533.18,2018-01-01 20:57:42
13547.59,2018-01-01 20:57:43
13539.39,2018-01-01 20:57:44
13533.66,2018-01-01 20:57:45
13543.28,2018-01-01 20:57:47
13533.14,2018-01-01 20:57:50
13533.14,2018-01-01 20:57:51
13533.14,2018-01-01 20:57:52
13527.23,2018-01-01 20:57:53
13515.47,2018-01-01 20:57:54
13525.93,2018-01-01 20:57:58
13518.72,2018-01-01 20:58:00
13504.34,2018-01-01 20:58:04
13501.38,2018-01-01 20:58:06
13501.37,2018-01-01 20:58:07
13501.37,2018-01-01 20:58:08
13516.7,2018-01-01 20:58:09
13517.37,2018-01-01 20:58:10
13498.56,2018-01-01 20:58:14
13517.36,2018-01-01 20:58:41
13517.37,2018-01-01 20:58:42
13521.17,2018-01-01 20:58:44
13523.44,2018-01-01 20:58:45
13523.44,2018-01-01 20:58:46
13538.87,2018-01-01 20:58:47
13538.87,2018-01-01 20:58:49
13522.01,2018-01-01 20:58:50
13538.87,2018-01-01 20:58:51
13513.38,2018-01-01 20:58:52
13512.33,2018-01-01 20:59:06
13521.63,2018-01-01 20:59:34
13522.62,2018-01-01 20:59:35
13518.84,2018-01-01 20:59:36
13518.83,2018-01-01 20:59:37
13518.84,2018-01-01 20:59:39
13528.39,2018-01-01 20:59:40
13527.68,2018-01-01 20:59:41
13520.0,2018-01-01 20:59:45
13510.27,2018-01-01 20:59:46
13504.51,2018-01-01 21:00:06
13518.97,2018-01-01 21:00:09
13510.27,2018-01-01 21:00:14
13510.27,2018-01-01 21:00:15
13519.47,2018-01-01 21:00:16
13510.27,2018-01-01 21:00:17
13512.07,2018-01-01 21:01:01
13514.13,2018-01-01 21:01:13
13514.13,2018-01-01 21:01:14
13531.61,2018-01-01 21:01:15
13523.04,2018-01-01 21:01:16
13533.62,2018-01-01 21:01:17
13534.62,2018-01-01 21:01:18
13533.64,2018-01-01 21:01:19
13546.47,2018-01-01 21:01:20
13544.59,2018-01-01 21:01:22
13533.68,2018-01-01 21:01:23
13534.61,2018-01-01 21:01:24
13534.62,2018-01-01 21:01:25
13555.13,2018-01-01 21:01:28
13555.54,2018-01-01 21:01:37
13555.54,2018-01-01 21:01:38
13555.54,2018-01-01 21:01:39
13557.41,2018-01-01 21:01:41
13536.51,2018-01-01 21:01:45
13535.76,2018-01-01 21:01:47
13535.0,2018-01-01 21:01:48
13558.8,2018-01-01 21:02:03
13561.95,2018-01-01 21:02:10
13561.95,2018-01-01 21:02:11
13561.94,2018-01-01 21:02:12
13561.95,2018-01-01 21:02:13
13561.95,2018-01-01 21:02:16
13561.95,2018-01-01 21:02:17
13565.05,2018-01-01 21:02:18
13577.14,2018-01-01 21:02:19
13575.84,2018-01-01 21:02:20
13577.58,2018-01-01 21:02:21
13594.43,2018-01-01 21:02:22
13595.21,2018-01-01 21:02:23
13596.09,2018-01-01 21:02:24
13597.27,2018-01-01 21:02:25
13601.78,2018-01-01 21:02:26
13597.27,2018-01-01 21:02:27
13614.25,2018-01-01 21:02:28
13616.35,2018-01-01 21:02:29
13604.97,2018-01-01 21:02:31
13603.46,2018-01-01 21:02:32
13603.47,2018-01-01 21:02:33
13603.47,2018-01-01 21:02:36
13593.58,2018-01-01 21:02:38
13592.89,2018-01-01 21:02:40
13586.34,2018-01-01 21:02:43
13600.96,2018-01-01 21:02:45
13606.48,2018-01-01 21:02:46
13605.41,2018-01-01 21:02:51
13594.3,2018-01-01 21:03:01
13620.0,2018-01-01 21:03:02
13614.07,2018-01-01 21:03:03
13599.72,2018-01-01 21:03:04
13595.55,2018-01-01 21:03:05
13614.07,2018-01-01 21:03:06
13614.07,2018-01-01 21:03:07
13614.06,2018-01-01 21:03:10
13620.0,2018-01-01 21:03:11
13620.0,2018-01-01 21:03:12
13620.0,2018-01-01 21:03:13
13620.0,2018-01-01 21:03:14
13602.45,2018-01-01 21:03:16
13596.99,2018-01-01 21:03:17
13622.05,2018-01-01 21:03:18
13598.56,2018-01-01 21:03:19
13598.56,2018-01-01 21:03:20
13588.41,2018-01-01 21:03:21
13613.95,2018-01-01 21:03:22
13611.33,2018-01-01 21:03:23
13609.15,2018-01-01 21:03:24
13628.24,2018-01-01 21:03:33
13628.25,2018-01-01 21:03:38
13628.25,2018-01-01 21:03:39
13630.0,2018-01-01 21:03:41
13630.0,2018-01-01 21:03:42
13630.2,2018-01-01 21:03:43
13630.22,2018-01-01 21:03:44
13629.82,2018-01-01 21:03:46
13628.26,2018-01-01 21:03:48
13650.0,2018-01-01 21:03:50
13661.75,2018-01-01 21:03:51
13634.87,2018-01-01 21:03:53
13633.05,2018-01-01 21:03:54
13631.02,2018-01-01 21:03:55
13630.9,2018-01-01 21:03:56
13629.56,2018-01-01 21:03:57
13629.56,2018-01-01 21:03:58
13629.56,2018-01-01 21:03:59
13628.25,2018-01-01 21:04:00
13633.0,2018-01-01 21:04:03
13633.0,2018-01-01 21:04:05
13633.02,2018-01-01 21:04:11
13633.0,2018-01-01 21:04:14
13633.0,2018-01-01 21:04:18
13633.03,2018-01-01 21:04:19
13655.87,2018-01-01 21:04:20
13666.0,2018-01-01 21:04:21
13661.15,2018-01-01 21:04:22
13671.73,2018-01-01 21:04:23
13664.49,2018-01-01 21:04:24
13668.96,2018-01-01 21:04:25
13665.53,2018-01-01 21:04:26
13667.86,2018-01-01 21:04:27
13671.75,2018-01-01 21:04:28
13673.32,2018-01-01 21:04:29
13659.33,2018-01-01 21:04:32
13673.32,2018-01-01 21:04:33
13688.0,2018-01-01 21:04:40
13663.95,2018-01-01 21:04:44
13688.0,2018-01-01 21:04:48
13688.0,2018-01-01 21:04:49
13667.38,2018-01-01 21:04:51
13693.13,2018-01-01 21:04:52
13666.71,2018-01-01 21:04:55
13693.12,2018-01-01 21:04:56
13693.07,2018-01-01 21:04:58
13680.0,2018-01-01 21:04:59
13693.07,2018-01-01 21:05:00
13693.05,2018-01-01 21:05:01
13693.25,2018-01-01 21:05:03
13676.92,2018-01-01 21:05:04
13672.22,2018-01-01 21:05:05
13672.22,2018-01-01 21:05:06
13693.12,2018-01-01 21:05:07
13676.87,2018-01-01 21:05:08
13693.12,2018-01-01 21:05:09
13706.46,2018-01-01 21:05:10
13706.46,2018-01-01 21:05:11
13712.93,2018-01-01 21:05:12
13703.55,2018-01-01 21:05:16
13699.8,2018-01-01 21:05:18
13707.28,2018-01-01 21:05:20
13740.07,2018-01-01 21:05:24
13696.06,2018-01-01 21:05:25
13703.6,2018-01-01 21:05:27
13704.56,2018-01-01 21:05:29
13709.27,2018-01-01 21:05:32
13709.35,2018-01-01 21:05:35
13709.37,2018-01-01 21:05:36
13709.36,2018-01-01 21:05:37
13731.17,2018-01-01 21:05:38
13703.75,2018-01-01 21:05:39
13700.46,2018-01-01 21:05:40
13701.46,2018-01-01 21:05:41
13701.46,2018-01-01 21:05:42
13683.46,2018-01-01 21:05:44
13702.45,2018-01-01 21:05:45
13702.45,2018-01-01 21:05:46
13683.46,2018-01-01 21:05:49
13687.03,2018-01-01 21:05:51
13687.04,2018-01-01 21:05:53
13750.45,2018-01-01 21:05:55
13735.11,2018-01-01 21:05:57
13736.29,2018-01-01 21:05:59
13736.7,2018-01-01 21:06:01
13736.61,2018-01-01 21:06:02
13735.31,2018-01-01 21:06:03
13735.31,2018-01-01 21:06:06
13733.61,2018-01-01 21:06:07
13735.31,2018-01-01 21:06:09
13735.31,2018-01-01 21:06:10
13736.61,2018-01-01 21:06:12
13752.94,2018-01-01 21:06:13
13752.94,2018-01-01 21:06:14
13748.19,2018-01-01 21:06:16
13748.19,2018-01-01 21:06:17
13749.64,2018-01-01 21:06:20
13763.79,2018-01-01 21:06:21
13754.34,2018-01-01 21:06:23
13754.34,2018-01-01 21:06:25
13754.34,2018-01-01 21:06:30
13744.69,2018-01-01 21:06:31
13819.11,2018-01-01 21:06:32
13780.22,2018-01-01 21:06:33
13759.57,2018-01-01 21:06:34
13755.48,2018-01-01 21:06:35
13746.3,2018-01-01 21:06:38
13744.88,2018-01-01 21:06:39
13750.17,2018-01-01 21:06:41
13762.5,2018-01-01 21:06:43
13739.67,2018-01-01 21:06:46
13740.13,2018-01-01 21:06:47
13740.8,2018-01-01 21:06:48
13740.8,2018-01-01 21:06:49
13762.9,2018-01-01 21:06:50
13761.18,2018-01-01 21:06:51
13735.06,2018-01-01 21:06:53
13819.12,2018-01-01 21:06:55
13783.86,2018-01-01 21:06:56
13777.41,2018-01-01 21:06:57
13783.01,2018-01-01 21:06:58
13777.5,2018-01-01 21:06:59
13777.5,2018-01-01 21:07:00
13778.79,2018-01-01 21:07:01
13771.55,2018-01-01 21:07:02
13771.56,2018-01-01 21:07:03
13771.39,2018-01-01 21:07:04
13782.5,2018-01-01 21:07:05
13770.34,2018-01-01 21:07:07
13763.88,2018-01-01 21:07:11
13763.88,2018-01-01 21:07:12
13763.87,2018-01-01 21:07:13
13750.07,2018-01-01 21:07:14
13750.07,2018-01-01 21:07:15
13764.91,2018-01-01 21:07:16
13753.88,2018-01-01 21:07:17
13749.3,2018-01-01 21:07:18
13750.01,2018-01-01 21:07:22
13760.8,2018-01-01 21:07:23
13750.01,2018-01-01 21:07:25
13764.92,2018-01-01 21:07:26
13764.92,2018-01-01 21:07:27
13750.05,2018-01-01 21:07:29
13764.92,2018-01-01 21:07:31
13764.92,2018-01-01 21:07:32
13782.5,2018-01-01 21:07:33
13782.5,2018-01-01 21:07:34
13782.5,2018-01-01 21:07:35
13782.5,2018-01-01 21:07:36
13799.32,2018-01-01 21:07:37
13794.52,2018-01-01 21:07:38
13803.26,2018-01-01 21:07:39
13792.12,2018-01-01 21:07:40
13791.99,2018-01-01 21:07:42
13808.06,2018-01-01 21:07:43
13794.33,2018-01-01 21:07:44
13805.49,2018-01-01 21:07:45
13794.33,2018-01-01 21:07:46
13804.1,2018-01-01 21:07:47
13804.11,2018-01-01 21:07:48
13818.75,2018-01-01 21:07:49
13794.35,2018-01-01 21:07:51
13794.32,2018-01-01 21:07:53
13794.32,2018-01-01 21:07:54
13797.91,2018-01-01 21:07:55
13815.86,2018-01-01 21:07:57
13815.86,2018-01-01 21:07:58
13820.59,2018-01-01 21:07:59
13818.35,2018-01-01 21:08:00
13819.1,2018-01-01 21:08:01
13818.35,2018-01-01 21:08:03
13818.35,2018-01-01 21:08:04
13809.1,2018-01-01 21:08:05
